"","scientific_name","dec_lat","dec_long","coll_method"
"2733","Falco sparverius sparverius",37.69272,-121.74292,"salvage"
"2734","Thryomanes bewickii spilurus",37.95459,-122.10251,"salvage"
"2735","Turdus migratorius propinquus",37.68931,-121.79431,"salvage"
"2736","Turdus migratorius propinquus",37.98515,-122.12379,"salvage"
"2737","Turdus migratorius propinquus",37.85957,-122.03528,"salvage"
"2738","Mimus polyglottos leucopterus",37.97922,-122.07923,"salvage"
"2739","Calypte anna",37.9715,-121.97668,"salvage"
"2740","Calypte anna",37.93438,-122.10356,"salvage"
"2741","Calypte anna",37.94419,-122.10639,"salvage"
"2742","Calypte anna",37.75421,-121.9643,"salvage"
"2743","Trochilidae",37.70559,-122.05183,"salvage"
"2744","Falco sparverius sparverius",37.890814,-122.002737,"salvage"
"2745","Falco sparverius sparverius",37.95715,-121.72119,"salvage"
"2746","Falco sparverius sparverius",37.95636,-121.94077,"salvage"
"2747","Mimus polyglottos leucopterus",37.94833,-121.72048,"salvage"
"2748","Mimus polyglottos leucopterus",38.00365,-122.11873,"salvage"
"2749","Mimus polyglottos leucopterus",38.00365,-122.11873,"salvage"
"2750","Mimus polyglottos leucopterus",37.93803,-121.71529,"salvage"
"2751","Haemorhous mexicanus frontalis",37.69305,-121.7778,"salvage"
"2752","Callipepla californica brunnescens",37.622118,-121.702805,"salvage"
"2753","Melanitta perspicillata",36.816708,-121.728776,"salvage"
"2754","Fulica americana americana",37.76574,-121.96311,"salvage"
"2755","Fulica americana americana",36.55216,-121.92988,"salvage"
"27561","Ptychoramphus aleuticus aleuticus",36.6026,-121.90168,"salvage"
"27571","Uria aalge californica",36.61598,-121.93436,"salvage"
"27581","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27591","Falco sparverius sparverius",38.201146,-122.447882,"salvage"
"27601","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27611","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27621","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27631","Falco sparverius sparverius",37.99516,-121.72994,"salvage"
"27641","Haemorhous mexicanus frontalis",37.76732,-122.28772,"salvage"
"27651","Haemorhous mexicanus frontalis",37.91087,-122.28838,"salvage"
"27661","Haemorhous mexicanus frontalis",37.9395,-121.94511,"salvage"
"27671","Haemorhous mexicanus frontalis",37.92633,-121.62062,"salvage"
"27681","Callipepla californica brunnescens",37.8488095,-121.9668183,"salvage"
"27691","Callipepla californica brunnescens",37.8987009,-122.1210651,"salvage"
"27701","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27711","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27721","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27731","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27741","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27751","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27761","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27771","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27781","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27791","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27801","Haemorhous mexicanus frontalis",37.96652,-122.07556,"salvage"
"27811","Haemorhous mexicanus frontalis",37.86408,-122.09231,"salvage"
"27821","Haemorhous mexicanus frontalis",37.93965,-122.04556,"salvage"
"27831","Haemorhous mexicanus frontalis",37.96281,-122.02574,"salvage"
"27841","Callipepla californica brunnescens",37.766279,-121.9425337,"salvage"
"27851","Callipepla californica brunnescens",37.9476207,-121.9651965,"salvage"
"27861","Callipepla californica brunnescens",37.9340593,-121.7247336,"salvage"
"27871","Callipepla californica brunnescens",37.963959,-121.809001,"salvage"
"27881","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27891","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27901","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27911","Larus californicus californicus",37.546415,-122.103691,"salvage"
"27921","Larus occidentalis occidentalis",37.87676,-122.30575,"salvage"
"27931","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27941","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27951","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27961","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27971","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"27981","Haemorhous mexicanus frontalis",37.97698,-121.72914,"salvage"
"27991","Haemorhous mexicanus frontalis",37.965353,-122.000179,"salvage"
"28001","Haemorhous mexicanus frontalis",37.87682,-122.06565,"salvage"
"28011","Haemorhous mexicanus frontalis",37.8758,-122.09867,"salvage"
"28021","Haemorhous mexicanus frontalis",37.93344,-122.07242,"salvage"
"28031","Callipepla californica brunnescens",37.963959,-121.809001,"salvage"
"28041","Larus occidentalis wymani",36.54776,-121.92695,"salvage"
"28051","Larus occidentalis wymani",36.59872,-121.89429,"salvage"
"28061","Larus occidentalis wymani",36.60389,-121.89493,"salvage"
"28071","Gavia adamsii",36.60485,-121.86904,"salvage"
"28081","Gavia adamsii",36.60485,-121.86904,"salvage"
"28091","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"28101","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"28111","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"28121","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"28131","Haemorhous mexicanus frontalis",37.92803,-121.96841,"salvage"
"28141","Haemorhous mexicanus frontalis",37.96718,-122.06067,"salvage"
"28151","Haemorhous mexicanus frontalis",37.98511,-122.00935,"salvage"
"28161","Haemorhous mexicanus frontalis",37.84393,-121.9669,"salvage"
"2817","Haemorhous mexicanus frontalis",37.99018,-122.00226,"salvage"
"2818","Callipepla californica californica",38.25329,-122.16125,"salvage"
"2819","Meleagris gallopavo merriami",37.6122,-121.89897,"salvage"
"2820","Meleagris gallopavo merriami",37.87199,-122.17955,"salvage"
"2821","Ardenna grisea",36.60845,-121.95276,"salvage"
"2822","Phalacrocorax auritus albociliatus",37.9567,-122.34916,"salvage"
"28231","Phalacrocorax penicillatus",36.60485,-121.86904,"salvage"
"2824","Phalacrocorax penicillatus",36.2138705,-121.0727842,"salvage"
"28251","Pelecanus occidentalis californicus",36.80512,-121.7861,"salvage"
"28261","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"28271","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"2828","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"2829","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"2830","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"2831","Haemorhous mexicanus frontalis",37.84296,-122.12862,"salvage"
"2832","Haemorhous mexicanus frontalis",37.9815,-121.99349,"salvage"
"2833","Haemorhous mexicanus frontalis",37.9815,-121.99349,"salvage"
"2834","Haemorhous mexicanus frontalis",37.90994,-122.01246,"salvage"
"2835","Haemorhous mexicanus frontalis",37.98312,-122.1036,"salvage"
"2836","Molothrus ater obscurus",37.77769,-122.277685,"salvage"
"2837","Molothrus ater obscurus",37.7892,-122.17799,"salvage"
"2838","Elanus leucurus majusculus",37.73585,-121.9276,"salvage"
"2839","Selasphorus rufus",33.9900677,-118.4276511,"salvage"
"2840","Selasphorus rufus",33.9900677,-118.4276511,"salvage"
"2841","Accipiter cooperii",37.7855933,-121.9675349,"salvage"
"2842","Regulus calendula calendula",37.8472557,-122.1226624,"salvage"
"2843","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2844","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2845","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2846","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2847","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2848","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2849","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2850","Cyanocitta stelleri frontalis",35.89146109,-118.33772,"active"
"2851","Cyanocitta stelleri frontalis",35.88206091,-118.3422,"active"
"2852","Cyanocitta stelleri frontalis",35.835283,-118.372146,"active"
"2853","Cyanocitta stelleri frontalis",35.830398,-118.294993,"active"
"2854","Cyanocitta stelleri frontalis",35.830398,-118.294993,"active"
"2855","Cyanocitta stelleri frontalis",35.830398,-118.294993,"active"
"2856","Passerculus sandwichensis",38.20835,-122.340383,"active"
"2857","Passerculus sandwichensis",38.20835,-122.340383,"active"
"2858","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2859","Passerculus sandwichensis",38.137117,-122.412167,"active"
"2860","Passerculus sandwichensis",37.441945,-122.033644,"active"
"2861","Passerculus sandwichensis",37.433775,-122.016782,"active"
"2862","Passerculus sandwichensis",37.433775,-122.016782,"active"
"2863","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2864","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2865","Passerculus sandwichensis",37.438417,-122.027783,"active"
"2866","Passerculus sandwichensis",37.441917,-122.03365,"active"
"2867","Passerculus sandwichensis",38.20835,-122.340383,"active"
"2868","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2869","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2870","Passerculus sandwichensis",38.14725,-122.3445,"active"
"2871","Passerculus sandwichensis",38.1179,-121.935683,"active"
"2872","Calypte anna",37.961751,-121.981432,"salvage"
"2873","Calypte anna",37.9760203,-122.0412162,"salvage"
"2874","Agelaius phoeniceus mailliardorum",37.7785951,-122.3892698,"salvage"
"2875","Setophaga petechia morcomi",37.790377,-122.4019257,"salvage"
"2876","Piranga ludoviciana",37.90047,-122.509088,"salvage"
"2877","Junco hyemalis pinosus",37.808229,-122.271454,"salvage"
"2878","Calypte anna",37.873369,-122.264291,"salvage"
"2879","Strix varia varia",41.620829,-124.086713,"active"
"2880","Strix varia varia",41.620829,-124.086713,"active"
"2881","Strix varia varia",41.205359,-124.073728,"active"
"2882","Strix varia varia",41.205359,-124.073728,"active"
"2883","Strix varia varia",40.881295,-123.949785,"active"
"2884","Strix varia varia",40.876017,-123.932085,"active"
"2885","Strix varia varia",40.876017,-123.932085,"active"
"2886","Strix varia varia",40.754163,-123.863391,"active"
"2887","Thryomanes bewickii eremophilus",35.12494,-115.43007,"salvage"
"2888","Thryomanes bewickii eremophilus",35.12494,-115.43007,"salvage"
"28891","Antigone canadensis tabida",41.44833333,-120.4720222,"salvage"
"28911","Pelecanus occidentalis californicus",36.9706497,-122.0188751,"salvage"
"28921","Pelecanus occidentalis californicus",36.9706497,-122.0188751,"salvage"
"28931","Pelecanus occidentalis californicus",36.9706497,-122.0188751,"salvage"
"28941","Leiothlypis celata lutescens",40.53035,-121.59921,"active"
"28951","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"28961","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"28971","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"28981","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"28991","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"29001","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"29011","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"29021","Leiothlypis celata lutescens",40.53373,-121.5684283,"active"
"29031","Leiothlypis celata lutescens",40.46263,-121.4728825,"active"
"29041","Leiothlypis celata lutescens",40.46263,-121.4728825,"active"
"29051","Agelaius phoeniceus nevadensis",40.9338,-120.20491,"active"
"29061","Agelaius phoeniceus nevadensis",40.9338,-120.20491,"active"
"29071","Agelaius phoeniceus nevadensis",40.9338,-120.20491,"active"
"29081","Agelaius phoeniceus nevadensis",40.82436,-120.1335,"active"
"29091","Molothrus ater artemisiae",40.938194,-120.201652,"active"
"29101","Molothrus ater artemisiae",40.945245,-120.14136,"active"
"29111","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"29121","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"29131","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"29141","Petrochelidon pyrrhonota pyrrhonota",40.82436,-120.1335,"salvage"
"29151","Hirundo rustica erythrogaster",40.9338,-120.20491,"active"
"29161","Hirundo rustica erythrogaster",40.938194,-120.201652,"active"
"29171","Euphagus cyanocephalus",40.9338,-120.20491,"active"
"29181","Euphagus cyanocephalus",40.9338,-120.20491,"active"
"29191","Euphagus cyanocephalus",40.938194,-120.201652,"active"
"29201","Euphagus cyanocephalus",40.938194,-120.201652,"active"
"29211","Euphagus cyanocephalus",40.93376,-120.13732,"active"
"29221","Euphagus cyanocephalus",40.93376,-120.13732,"active"
"29231","Hirundo rustica erythrogaster",40.938194,-120.201652,"active"
"29241","Poecile gambeli abbreviatus",40.97079,-120.134905,"active"
"29251","Poecile gambeli abbreviatus",40.97079,-120.134905,"active"
"29261","Poecile gambeli abbreviatus",40.97079,-120.134905,"active"
"29271","Poecile gambeli abbreviatus",40.938194,-120.201652,"active"
"29281","Euphagus cyanocephalus",40.93376,-120.13732,"active"
"29291","Euphagus cyanocephalus",40.82436,-120.1335,"active"
"29301","Euphagus cyanocephalus",40.82436,-120.1335,"active"
"29311","Setophaga coronata auduboni",40.945245,-120.14136,"active"
"29321","Setophaga coronata auduboni",40.945245,-120.14136,"active"
"29331","Setophaga coronata auduboni",40.945245,-120.14136,"active"
"29341","Poecile gambeli abbreviatus",40.945245,-120.14136,"active"
"29351","Poecile gambeli abbreviatus",40.945245,-120.14136,"active"
"29361","Poecile gambeli abbreviatus",40.93376,-120.13732,"active"
"29371","Baeolophus ridgwayi",40.97079,-120.134905,"active"
"29381","Psaltriparus minimus plumbeus",40.97362,-120.13301,"active"
"29391","Poecile gambeli abbreviatus",40.945245,-120.14136,"active"
"29401","Setophaga coronata auduboni",40.97362,-120.13301,"active"
"29411","Setophaga coronata auduboni",40.97079,-120.134905,"active"
"29421","Setophaga nigrescens",40.938194,-120.201652,"active"
"29431","Setophaga nigrescens",40.938194,-120.201652,"active"
"29441","Setophaga nigrescens",40.938194,-120.201652,"active"
"29451","Passerina amoena",40.945245,-120.14136,"active"
"29461","Psaltriparus minimus plumbeus",40.938194,-120.201652,"active"
"29471","Psaltriparus minimus plumbeus",40.938194,-120.201652,"active"
"29481","Psaltriparus minimus plumbeus",40.945245,-120.14136,"active"
"29491","Psaltriparus minimus plumbeus",40.945245,-120.14136,"active"
"29501","Salpinctes obsoletus obsoletus",40.97362,-120.13301,"active"
"29511","Salpinctes obsoletus obsoletus",40.97362,-120.13301,"active"
"29521","Salpinctes obsoletus obsoletus",40.97079,-120.134905,"active"
"29531","Passerina amoena",40.945245,-120.14136,"active"
"29541","Salpinctes obsoletus obsoletus",40.945245,-120.14136,"active"
"29551","Salpinctes obsoletus obsoletus",40.82436,-120.1335,"active"
"29561","Salpinctes obsoletus obsoletus",40.82436,-120.1335,"active"
"29571","Salpinctes obsoletus obsoletus",40.82436,-120.1335,"active"
"29581","Cistothorus palustris pulverius",40.938283,-120.201602,"active"
"29591","Sialia currucoides",40.82436,-120.1335,"active"
"29601","Turdus migratorius propinquus",40.945245,-120.14136,"active"
"29611","Turdus migratorius propinquus",40.945245,-120.14136,"active"
"29621","Turdus migratorius propinquus",40.82436,-120.1335,"active"
"29631","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29641","Sialia currucoides",40.93376,-120.13732,"active"
"29651","Anas platyrhynchos platyrhynchos",40.945245,-120.14136,"active"
"29661","Aechmophorus occidentalis occidentalis",40.82436,-120.1335,"active"
"29671","Zenaida macroura marginella",40.82436,-120.1335,"active"
"29681","Zenaida macroura marginella",40.82436,-120.1335,"active"
"29691","Charadrius vociferus vociferus",40.9338,-120.20491,"active"
"29701","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29711","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29721","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29731","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29741","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29751","Oreoscoptes montanus",40.82436,-120.1335,"active"
"29761","Oreoscoptes montanus",40.88837,-120.27008,"active"
"29771","Charadrius vociferus vociferus",40.9338,-120.20491,"active"
"29781","Charadrius vociferus vociferus",40.9338,-120.20491,"active"
"29791","Charadrius vociferus vociferus",40.9338,-120.20491,"active"
"29801","Charadrius vociferus vociferus",40.938283,-120.201602,"active"
"29811","Charadrius vociferus vociferus",40.93376,-120.13732,"active"
"29821","Charadrius vociferus vociferus",40.82436,-120.1335,"active"
"29831","Haemorhous mexicanus frontalis",40.88837,-120.27008,"active"
"29841","Haemorhous mexicanus frontalis",40.82436,-120.1335,"active"
"29851","Pipilo chlorurus",40.97079,-120.134905,"active"
"29861","Pipilo maculatus curtatus",40.97079,-120.134905,"active"
"29871","Spizella passerina arizonae",40.97079,-120.134905,"active"
"29881","Spizella passerina arizonae",40.97079,-120.134905,"active"
"29891","Actitis macularius",40.945245,-120.14136,"active"
"29901","Tringa semipalmata inornata",40.9338,-120.20491,"active"
"29911","Phalaropus tricolor",40.9338,-120.20491,"active"
"29921","Phalaropus tricolor",40.9338,-120.20491,"active"
"29931","Sterna forsteri",40.945245,-120.14136,"active"
"29941","Megaceryle alcyon",40.945245,-120.14136,"active"
"29951","Actitis macularius",40.945245,-120.14136,"active"
"29961","Spizella passerina arizonae",40.97079,-120.134905,"active"
"29971","Spizella passerina arizonae",40.82436,-120.1335,"active"
"29981","Spizella breweri breweri",40.938194,-120.201652,"active"
"29991","Spizella breweri breweri",40.938194,-120.201652,"active"
"30001","Spizella breweri breweri",40.938194,-120.201652,"active"
"30011","Tyrannus verticalis",40.82436,-120.1335,"active"
"30021","Tyrannus verticalis",40.82436,-120.1335,"active"
"30031","Empidonax wrightii",40.88781,-120.2702725,"active"
"30041","Empidonax wrightii",40.88781,-120.2702725,"active"
"30051","Empidonax wrightii",40.88781,-120.2702725,"active"
"30061","Empidonax wrightii",40.88837,-120.27008,"active"
"30071","Spizella breweri breweri",40.938194,-120.201652,"active"
"30081","Spizella breweri breweri",40.938194,-120.201652,"active"
"30091","Spizella breweri breweri",40.945245,-120.14136,"active"
"30101","Spizella breweri breweri",40.93376,-120.13732,"active"
"30111","Spizella breweri breweri",40.88781,-120.2702725,"active"
"30121","Spizella breweri breweri",40.88781,-120.2702725,"active"
"30131","Empidonax wrightii",40.88837,-120.27008,"active"
"30141","Empidonax wrightii",40.88837,-120.27008,"active"
"30151","Empidonax wrightii ?",40.88837,-120.27008,"active"
"30161","Empidonax wrightii",40.88837,-120.27008,"active"
"30171","Empidonax wrightii ?",40.88837,-120.27008,"active"
"30181","Empidonax wrightii ?",40.88837,-120.27008,"active"
"30191","Spizella breweri breweri",40.85628,-120.17797,"active"
"30201","Spizella breweri breweri",40.85628,-120.17797,"active"
"30211","Pooecetes gramineus confinis",40.88781,-120.2702725,"active"
"30221","Chondestes grammacus strigatus",40.945245,-120.14136,"active"
"30231","Chondestes grammacus strigatus",40.93376,-120.13732,"active"
"30241","Spizella breweri breweri",40.88837,-120.27008,"active"
"30251","Lanius ludovicianus gambeli",40.88837,-120.27008,"active"
"30261","Cyanocitta stelleri frontalis",40.945245,-120.14136,"active"
"30271","Cyanocitta stelleri frontalis",40.945245,-120.14136,"active"
"3028","Aphelocoma californica californica",40.97079,-120.134905,"active"
"3029","Aphelocoma californica californica",40.9338,-120.20491,"active"
"3030","Chondestes grammacus strigatus",40.93376,-120.13732,"active"
"3031","Amphispiza bilineata deserticola",40.938283,-120.201602,"active"
"3032","Artemisiospiza nevadensis",40.88781,-120.2702725,"active"
"3033","Passerculus sandwichensis nevadensis",40.9338,-120.20491,"active"
"3034","Passerculus sandwichensis nevadensis",40.9338,-120.20491,"active"
"3035","Aphelocoma californica californica",40.93376,-120.13732,"active"
"3036","Aphelocoma californica californica",40.82436,-120.1335,"active"
"3037","Aphelocoma californica californica",40.82436,-120.1335,"active"
"3038","Eremophila alpestris merrilli",40.9338,-120.20491,"active"
"3039","Eremophila alpestris merrilli",40.9338,-120.20491,"active"
"3040","Eremophila alpestris merrilli",40.88837,-120.27008,"active"
"3041","Eremophila alpestris merrilli",40.88837,-120.27008,"active"
"3042","Passerculus sandwichensis nevadensis",40.938194,-120.201652,"active"
"3043","Passerculus sandwichensis nevadensis",40.9338,-120.20491,"active"
"3044","Passerculus sandwichensis nevadensis",40.9338,-120.20491,"active"
"3045","Passerculus sandwichensis nevadensis",40.938194,-120.201652,"active"
"3046","Passerculus sandwichensis nevadensis",40.938194,-120.201652,"active"
"3047","Passerculus sandwichensis nevadensis",40.938194,-120.201652,"active"
"3048","Eremophila alpestris merrilli",40.88837,-120.27008,"active"
"3049","Eremophila alpestris merrilli",40.88795,-120.18115,"salvage"
"3050","Eremophila alpestris merrilli",40.85628,-120.17797,"active"
"3051","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3052","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3053","Passerculus sandwichensis nevadensis",40.938194,-120.201652,"active"
"3054","Melospiza melodia montana",40.9338,-120.20491,"active"
"3055","Melospiza melodia montana",40.938194,-120.201652,"active"
"3056","Xanthocephalus xanthocephalus",40.9338,-120.20491,"active"
"3057","Xanthocephalus xanthocephalus",40.9338,-120.20491,"active"
"3058","Sturnella neglecta",40.9338,-120.20491,"active"
"3059","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3060","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3061","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3062","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3063","Petrochelidon pyrrhonota pyrrhonota",40.88821,-120.21072,"active"
"3064","Sturnella neglecta",40.88837,-120.27008,"active"
"3065","Icterus bullockii",40.82436,-120.1335,"active"
"3066","Icterus bullockii",40.82436,-120.1335,"active"
"3067","Icterus bullockii",40.82436,-120.1335,"active"
"3068","Icterus bullockii",40.82436,-120.1335,"active"
"3069","Agelaius phoeniceus nevadensis",40.9338,-120.20491,"active"
"3070","Leiothlypis celata lutescens",35.54967,-118.47818,"active"
"3071","Leiothlypis celata lutescens",37.906122,-122.260544,"salvage"
"3072","Sayornis nigricans semiater",37.668049,-122.478555,"salvage"
"3073","Calypte anna",37.875556,-122.265556,"salvage"
"3074","Ixoreus naevius naevius",37.554266,-122.34078,"salvage"
"3075","Piranga ludoviciana",37.87144774,-122.2632571,"salvage"
"3076","Haemorhous mexicanus frontalis",37.873109,-122.265392,"salvage"
"3077","Accipiter striatus velox",37.868192,-122.244872,"salvage"
"3078","Pyrrhura molinae",34.116056,-117.806039,"salvage"
"3079","Molothrus ater obscurus",37.99447,-122.093365,"salvage"
"3080","Bombycilla cedrorum",37.90683,-122.27361,"salvage"
"3081","Ixoreus naevius naevius",38.44139,-122.996197,"salvage"
"3082","Falco peregrinus anatum",37.873685,-122.257854,"salvage"
"3083","Falco mexicanus",41.87678,-121.371189,"salvage"
"3084","Sturnus vulgaris vulgaris",38.128098,-122.206463,"salvage"
"3085","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3086","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3087","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3088","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3089","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3090","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3091","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3092","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3093","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3094","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3095","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3096","Pipilo maculatus falcinellus",38.21435,-120.3873,"active"
"3097","Phalaenoptilus nuttallii californicus",37.91017,-122.29487,"salvage"
"3098","Uria aalge californica",37.90011403,-122.36091,"salvage"
"3099","Hydroprogne caspia",37.900114,-122.36091,"salvage"
"3100","Hydroprogne caspia",37.923419,-121.951212,"salvage"
"3101","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3102","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3103","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3104","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3105","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3106","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3107","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3108","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3109","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3110","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3111","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3112","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3113","Pipilo maculatus falcinellus",36.255595,-118.741784,"active"
"3114","Pipilo maculatus falcinellus",36.25314,-118.74945,"active"
"3115","Pipilo maculatus falcinellus",36.25314,-118.74945,"active"
"3116","Calypte anna",37.871046,-122.254953,"salvage"
"3117","Melanerpes formicivorus bairdi",38.33324167,-122.5796972,"active"
"3118","Melanerpes formicivorus bairdi",38.33324167,-122.5796972,"active"
"3119","Melanerpes formicivorus bairdi",38.33386111,-122.5713917,"active"
"3120","Melanerpes formicivorus bairdi",38.33386111,-122.5713917,"active"
"3121","Baeolophus inornatus inornatus",37.866034,-122.267138,"salvage"
"3122","Calypte anna",37.871964,-122.268141,"salvage"
"3123","Parkesia noveboracensis",37.870876,-122.268863,"salvage"
"31241","Columba livia ssp.",37.97374,-122.029086,"salvage"
"31251","Tyto alba pratincola",38.846211,-119.779233,"salvage"
"31261","Laterallus jamaicensis coturniculus",39.307808,-121.303066,"salvage"
"31271","Laterallus jamaicensis coturniculus",39.204034,-121.350465,"salvage"
"31281","Strix varia varia",41.3718,-122.00179,"active"
"31291","Strix varia varia",41.3718,-122.00179,"active"
"31301","Strix varia varia",40.91653,-122.083,"active"
"31311","Strix varia varia",40.90716,-122.07234,"active"
"31321","Strix varia varia",40.91775,-122.02277,"active"
"31331","Strix varia varia",40.91775,-122.02277,"active"
"31341","Strix varia varia",41.02528,-122.75631,"active"
"31351","Strix varia varia",41.03191,-122.65685,"active"
"31361","Strix varia varia",40.9337,-122.72521,"active"
"31371","Strix varia varia",40.92737,-122.72723,"active"
"31381","Strix varia varia",40.89284,-122.8386,"active"
"31391","Strix varia varia",40.88658,-122.83209,"active"
"31401","Strix varia varia",40.81991,-122.8637,"active"
"31411","Strix varia varia",40.81991,-122.8637,"active"
"31421","Strix varia varia",40.81948,-122.8458,"active"
"31431","Strix varia varia",40.81948,-122.8458,"active"
"31441","Strix varia varia",40.74298,-122.88381,"active"
"31451","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31461","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31471","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31481","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31491","Sphyrapicus ruber daggetti",40.36979333,-121.5374833,"active"
"31501","Sphyrapicus ruber daggetti",40.36979333,-121.5374833,"active"
"31511","Sphyrapicus ruber daggetti",40.36979333,-121.5374833,"active"
"31521","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31531","Sphyrapicus ruber daggetti",40.41258234,-121.5308401,"active"
"31541","Sphyrapicus ruber daggetti",40.36979333,-121.5374833,"active"
"31551","Sphyrapicus ruber daggetti",40.36979333,-121.5374833,"active"
